encoded_mct,mct_bse_ar,mct_nm,mct_brd_num,hpsn_mct_zcd_nm,hpsn_mct_bzn_cd_nm,ta_ym,m12_mal_1020_rat,m12_mal_30_rat,m12_mal_40_rat,m12_mal_50_rat,m12_mal_60_rat,m12_fme_1020_rat,m12_fme_30_rat,m12_fme_40_rat,m12_fme_50_rat,m12_fme_60_rat,mct_ue_cln_reu_rat,mct_ue_cln_new_rat,rc_m1_shc_rsd_ue_cln_rat,rc_m1_shc_wp_ue_cln_rat,rc_m1_shc_flp_ue_cln_rat,mct_ope_ms_cn,rc_m1_saa,rc_m1_to_ue_ct,rc_m1_ue_cus_cn,rc_m1_av_np_at,apv_ce_rat,dlv_saa_rat,m1_sme_ry_saa_rat,m1_sme_ry_cnt_rat,m12_sme_ry_saa_pce_rt,m12_sme_bzn_saa_pce_rt,new_area_with_public
0220D6AA93,서울특별시 성동구 고산자로 253,프롬***************,카페14,카페,왕십리,2023,19.44205,11.863,4.304066667,5.190391667,2.409041667,25.51628333,15.60366667,5.6626,6.834608333,3.174291667,21.81833333,6.594166667,23.11666667,9.166666667,67.73333333,37.5,19.16666667,5,5,74.16666667,1,1.766666667,281.8666667,203.8416667,3.025,13.6,커피-음료
0220D6AA93,서울특별시 성동구 고산자로 253,프롬***************,카페14,카페,왕십리,2024,16.62705,12.50418333,4.225033333,5.548991667,2.351666667,23.68128333,17.81248333,6.016633333,7.901008333,3.348333333,21.2775,7.578333333,24.65,8.95,66.39166667,37.5,17.5,5,5,80.83333333,1,1.933333333,285.9583333,230.6583333,3.508333333,15.89166667,커피-음료
022FF198C7,서울 성동구 용답19길 16-1,후루***,,한식-국수/만두,답십리,2023,16.021,12.1962,10.03021667,14.35055833,10.9017,9.195666667,6.987133333,5.778116667,8.274441667,6.264966667,24.85083333,7.378333333,30.35,13.94166667,55.68333333,17.5,62.5,52.08333333,41.66666667,67.5,,,34.56666667,80.975,43.55,39.83333333,한식음식점
022FF198C7,서울 성동구 용답19길 16-1,후루***,,한식-국수/만두,답십리,2024,13.73205,10.09094167,10.18656667,17.24916667,9.516433333,8.86795,6.509058333,6.5801,11.12583333,6.1419,23.54916667,6.1875,37.1,10.85833333,52.04166667,16.45833333,65.83333333,56.25,54.16666667,62.5,,,29.21666667,67.8,45.34166667,40.65833333,한식음식점
023652A43E,서울특별시 성동구 성덕정17길 9,은빛******,,한식-해물/생선,성수,2023,5.534875,13.01136667,12.771725,16.18450833,13.085575,3.598458333,8.471966667,8.303275,10.53215833,8.514425,31.42666667,6.9425,31.53333333,29.11666667,39.33333333,58.33333333,17.5,29.16666667,25.83333333,37.5,,2.625,212.3416667,195.0333333,8.391666667,12.85,한식음식점
023652A43E,서울특별시 성동구 성덕정17길 9,은빛******,,한식-해물/생선,성수,2024,5.752933333,13.40834167,12.01865,15.97945,13.84386667,3.672066667,8.566658333,7.68135,10.22055,8.8478,30.95,6.409166667,33.6,28.14166667,38.21666667,37.5,20.83333333,34.16666667,27.5,37.5,,3.133333333,200.6833333,189.55,8.641666667,12.60833333,한식음식점
02377784A1,서울특별시 성동구 마장로31길 40,한우**,,축산물,마장동,2023,5.844041667,19.6272,13.05541667,19.95779167,14.73226667,2.205958333,7.181133333,4.694583333,7.250541667,5.451066667,10.04666667,7.765833333,12.78333333,6.2,81.04166667,37.5,30.41666667,67.5,64.16666667,5,1,,147.125,18.475,10.65,18.08333333,기타_식재료
02377784A1,서울특별시 성동구 마장로31길 40,한우**,,축산물,마장동,2024,3.728391667,17.914525,14.34426667,21.35241667,15.20345,1.421608333,6.727141667,5.3974,8.06425,5.838216667,8.2175,6.333333333,11.8,2.8,85.40833333,37.5,51.04166667,79.16666667,72.5,5,1,,63.54166667,14.05833333,24.38333333,19.41666667,기타_식재료
0239C4D2D3,서울특별시 성동구 아차산로7나길 18,밥플***********,,백반/가정식,성수,2023,20.17545833,24.35455833,14.91784167,8.950983333,3.372533333,7.966208333,9.562108333,5.857158333,3.50735,1.319133333,52.0175,6.020833333,9.791666667,42.825,47.38333333,62.5,13.33333333,5,19.16666667,62.5,1,,272.6666667,817.7,6.475,9.95,한식음식점
0239C4D2D3,서울특별시 성동구 아차산로7나길 18,밥플***********,,백반/가정식,성수,2024,15.21345,24.10070833,17.60876667,11.07806667,5.423991667,5.494883333,8.749291667,6.366233333,4.005266667,1.959341667,53.71083333,6.366666667,11.86666667,44.55,43.59166667,37.5,9.166666667,5,17.5,62.5,,,341.8333333,996.8666667,3.633333333,6.2,한식음식점
0255C174CC,서울 성동구 왕십리로24나길 10.,달구*,,한식-육류/고기,왕십리,2023,17.904,19.10384167,17.39593333,17.22725,13.62500833,3.087666667,3.312825,3.0124,2.981083333,2.366658333,37.32333333,6.236666667,37.79166667,15.93333333,46.26666667,27.5,54.16666667,34.16666667,37.5,65.83333333,,,76.41666667,255.4166667,14.20833333,22.56666667,한식음식점
0255C174CC,서울 성동구 왕십리로24나길 10.,달구*,,한식-육류/고기,왕십리,2024,10.84498333,20.27378333,15.45514167,17.75493333,10.420725,3.546683333,6.926216667,5.211525,6.0534,3.479275,33.895,5.195833333,39.35,19.10833333,41.55,17.5,62.08333333,43.75,47.91666667,67.5,,,45.04166667,153.45,30.05,37.175,한식음식점
025B95F178,서울특별시 성동구 왕십리로4길 16,짬뽕**,,중식당,뚝섬,2023,14.79210833,19.34858333,14.13674167,12.253675,8.513191667,6.624558333,8.668083333,6.338258333,5.496325,3.820141667,25.13416667,6.198333333,20.275,24.55833333,55.15833333,37.5,24.16666667,15.41666667,13.33333333,62.5,,0.408333333,172.8,274.6166667,9.066666667,11.53333333,중식음식점
025B95F178,서울특별시 성동구 왕십리로4길 16,짬뽕**,,중식당,뚝섬,2024,12.03814167,18.59184167,13.48561667,13.5568,10.63019167,5.578525,8.624825,6.25605,6.2932,4.936475,20.99416667,7.4325,21.55,19.38333333,59.075,37.5,24.16666667,19.16666667,17.5,62.5,,0.275,149.8583333,248.925,13.79166667,14.60833333,중식음식점
02621706D5,서울특별시 성동구 왕십리로 410,미래*,,식료품,왕십리,2023,0,3.753816667,2.988816667,5.396116667,15.39458333,0,7.096183333,7.861183333,12.58721667,44.92208333,9.721666667,11.66666667,0,0,100,69.16666667,57.5,82.5,82.5,5,,,73.81666667,1.65,21.66666667,0,기타_식재료
02621706D5,서울특별시 성동구 왕십리로 410,미래*,,식료품,왕십리,2024,0,15.5222,11.63482,9.93882,30.64952,0,7.2778,5.34518,5.04118,14.63048,16.666,6.944,20,0,80,62.5,69.5,82.5,82.5,5,,,42.28,1.24,20.42,0,기타_식재료
026EBC2ED1,서울특별시 성동구 독서당로60길 2,티엔************,,동남아/인도음식,옥수,2023,5.751244444,10.85973333,13.95621111,9.502877778,5.652622222,6.848755556,12.88471111,16.61045556,11.2749,6.658488889,21.26777778,24.85111111,73.05555556,2.711111111,24.22222222,92.22222222,64.72222222,59.72222222,54.16666667,62.5,,11.625,36.38888889,68.53333333,60.68888889,0,기타_세계요리
026EBC2ED1,서울특별시 성동구 독서당로60길 2,티엔************,,동남아/인도음식,옥수,2024,4.094166667,12.719325,10.4532,8.267575,5.160883333,5.939166667,18.59734167,15.1968,12.057425,7.52245,29.0375,6.634166667,69.16666667,2.866666667,27.95,82.5,65.83333333,55.83333333,54.16666667,62.5,1,15.95833333,34.65,66.79166667,44.95833333,0,기타_세계요리
02826B57BE,서울특별시 성동구 마장로37길 51-1,다정**,,축산물,마장동,2024,2.306136364,0.0303,4.642963636,9.102990909,28.32792727,2.9575,0.2697,4.120672727,11.43337273,36.81752727,19.17727273,26.94727273,0,0,100,82.5,77.72727273,82.5,82.5,39.09090909,1,,14.12727273,4.236363636,78.36363636,60.31818182,기타_식재료
0286E31425,서울 성동구 금호로 84.,장미**,,백반/가정식,금남시장,2023,4.223675,12.35049167,16.84058333,15.78060833,17.62985833,2.101325,6.199508333,8.34275,7.794391667,8.711808333,27.59666667,9.018333333,52.925,6.075,40.99166667,37.5,29.79166667,35.83333333,35.83333333,37.5,,,173.8083333,187.5166667,12.775,0,한식음식점
0286E31425,서울 성동구 금호로 84.,장미**,,백반/가정식,금남시장,2024,6.345925,19.04515,15.66438333,13.32260833,10.84995833,3.379075,10.14651667,8.34395,7.110725,5.783375,23.50583333,6.970833333,49.26666667,5.358333333,45.38333333,27.5,20.83333333,37.5,37.5,32.5,,,209.75,213.8666667,7.358333333,0,한식음식점
02886FCA36,서울특별시 성동구 왕십리로4길 24-7,현 ****,,이자카야,뚝섬,2023,27.00483333,13.470275,1.950258333,2.196258333,0.661791667,32.66183333,16.23805833,2.383075,2.653741667,0.779875,4.965,28.10333333,7.9,6.916666667,85.19166667,88.75,16.45833333,37.5,32.5,19.16666667,1,,178.0416667,149.7916667,32.19166667,23.175,호프-간이주점
02886FCA36,서울특별시 성동구 왕십리로4길 24-7,현 ****,,이자카야,뚝섬,2024,25.12725,12.08056667,1.931341667,2.124766667,0.454866667,35.10608333,16.89443333,2.701991667,2.9669,0.6368,4.215833333,7.4575,8.025,8.116666667,83.85,75.83333333,17.5,37.5,37.5,17.5,1,,158.15,129.475,10.58333333,9.95,호프-간이주점
029F2B4A59,서울특별시 성동구 송정6길 5,로우*,,카페,장한평자동차,2023,10.35798333,17.07094167,6.084516667,3.14525,0.516241667,17.32535,28.83739167,10.39881667,5.396416667,0.867091667,26.83083333,6.630833333,17.975,23.69166667,58.33333333,82.5,67.5,50,52.08333333,69.16666667,1,4.8,27.86666667,71.20833333,47.725,0,커피-음료
029F2B4A59,서울특별시 성동구 송정6길 5,로우*,,카페,장한평자동차,2024,8.557916667,15.48691667,7.198025,3.948583333,0.78445,15.25041667,27.61308333,12.76030833,7.051416667,1.373883333,28.00916667,8.988333333,19.98333333,29.825,50.2,62.5,65.83333333,41.66666667,41.66666667,70.83333333,1,1.391666667,37.58333333,94.125,44.63333333,0,커피-음료
02A32AE992,서울특별시 성동구 왕십리로 410,카페**,,카페,왕십리,2023,12.20660833,12.63543333,3.87595,5.00035,2.364058333,21.61005833,22.3979,6.890716667,8.84965,4.144275,25.44916667,6.485833333,26.08333333,8.325,65.60833333,37.5,62.5,37.5,37.5,80.83333333,,11.18333333,49.09166667,47.075,34.08333333,0,커피-음료
02A32AE992,서울특별시 성동구 왕십리로 410,카페**,,카페,왕십리,2024,14.28760833,13.78075833,4.694133333,4.858416667,2.907175,20.96239167,20.21924167,6.8892,7.116583333,4.251158333,25.14666667,9.65,29.35833333,4.75,65.88333333,37.5,62.5,32.5,35.83333333,82.5,,6.233333333,67.975,63.05,35.40833333,0,커피-음료
02A5043FF7,서울 성동구 행당로17길 13,왕십*****,,한식-육류/고기,왕십리,2023,12.86378333,19.30864167,13.87623333,13.788675,8.115441667,6.061216667,9.108025,6.540433333,6.502991667,3.826225,16.18333333,6.908333333,50.56666667,6.883333333,42.56666667,5,22.5,41.66666667,37.5,17.5,,,225.225,100.5416667,6.966666667,14.1,한식음식점
02A5043FF7,서울 성동구 행당로17길 13,왕십*****,,한식-육류/고기,왕십리,2024,10.68591667,20.04225,14.27484167,15.29744167,8.828008333,4.797416667,8.95775,6.366825,6.819225,3.946991667,16.44083333,6.798333333,50.90833333,7.508333333,41.58333333,5,24.16666667,43.75,39.58333333,17.5,,,194.8666667,95.475,8.475,16,한식음식점
02B146CDF2,서울특별시 성동구 무학봉길 83,한식**,,백반/가정식,왕십리,2023,5.2366,2.6492,21.23453333,18.41853333,9.877533333,7.530066667,1.0508,7.132133333,17.78146667,9.1558,15.18,59.72666667,49.8,10.36666667,39.8,95,75.83333333,82.5,75.83333333,24.16666667,,87.6,21.86666667,12.16666667,76.5,71.56666667,한식음식점
02B146CDF2,서울특별시 성동구 무학봉길 83,한식**,,백반/가정식,왕십리,2024,4.571233333,13.97113333,26.79680833,19.27109167,13.80649167,1.228766667,3.770533333,7.411525,5.345575,3.826841667,31.945,9.343333333,18.325,24.16666667,57.49166667,83.54166667,80.83333333,80.83333333,82.5,34.16666667,1,89.95833333,17.26666667,13.06666667,58.99166667,58.225,한식음식점
02B9A2CC01,서울특별시 성동구 마장로31길 40,마장*******,,한식-육류/고기,마장동,2023,6.615033333,15.0413,12.270675,23.73769167,17.866475,2.1433,4.867033333,3.970991667,7.678975,5.783525,14.55416667,7.46,18.33333333,13.6,68.05833333,62.5,29.16666667,37.5,39.58333333,34.16666667,1,,175.95,99,10.975,17.25833333,한식음식점
02B9A2CC01,서울특별시 성동구 마장로31길 40,마장*******,,한식-육류/고기,마장동,2024,5.877758333,17.1331,12.618075,21.866175,18.23845833,1.888908333,5.500233333,4.048591667,7.025491667,5.836541667,14.515,6.614166667,21.71666667,10.95,67.30833333,58.33333333,35.83333333,47.91666667,56.25,34.16666667,1,,122.325,79.375,12.975,16.76666667,한식음식점
02EECADFE6,서울특별시 성동구 왕십리로4가길 3,아이*,,카페,뚝섬,2024,19.1325,5.295,1.262475,2.0624625,0.8778,48.405,14.03,2.512525,5.1125375,1.2972,7.85,44.4975,5.4,5.825,88.7625,91.875,46.25,38.125,33.125,62.5,,,94.0875,136.6625,51.825,47.1375,커피-음료
02FE4FD151,서울특별시 성동구 왕십리로4길 28-2,로우*****,,커피전문점,뚝섬,2023,14.7534,19.90216667,7.1142,3.48765,1.037933333,17.10493333,23.09783333,8.2608,4.045683333,1.203733333,36.76083333,6.834166667,16.94166667,32.175,50.88333333,37.5,16.45833333,5,5,82.5,,,283.25,1563.308333,5.366666667,10.55,커피-음료
02FE4FD151,서울특별시 성동구 왕십리로4길 28-2,로우*****,,커피전문점,뚝섬,2024,12.4292,19.323925,7.892825,3.065925,0.9894,16.00413333,24.91774167,10.19050833,3.950741667,1.277266667,37.14083333,6.681666667,17.525,32.40833333,50.075,37.5,15.41666667,5,5,82.5,,,291.9333333,1661.266667,4.783333333,9.175,커피-음료
0305234DDB,서울특별시 성동구 둘레9나길 7,이디**********,,식료품,성수,2023,0,25,75,0,0,0,0,0,0,0,25,0,0,0,100,37.5,82.5,82.5,82.5,17.5,1,,2,1.1,57.2,57.8,기타_식재료
0328418F66,서울특별시 성동구 연무장5가길 24,솔솥****,,백반/가정식,성수,2023,17.22875833,8.876975,3.165833333,3.016725,0.87265,34.74624167,17.898025,6.384166667,6.083275,1.760683333,5.925833333,7.658333333,9.016666667,8.525,82.45,75.83333333,5,5,5,37.5,,,611.2666667,778.3666667,1.208333333,2.408333333,한식음식점
0328418F66,서울특별시 성동구 연무장5가길 24,솔솥****,,백반/가정식,성수,2024,17.91220833,9.900175,3.823491667,3.705816667,1.080275,31.321125,17.23315833,6.676508333,6.46085,1.878058333,5.9825,5.855,9.016666667,11.08333333,79.89166667,62.5,8.125,14.375,10.20833333,37.5,,,397.7583333,500.6,1.908333333,3.55,한식음식점
03360C97C5,서울  성동구  용답중앙11길  20,레벤**,,호프/맥주,답십리,2023,3.342425,6.740758333,11.56171667,44.34060833,21.43798333,0.482575,0.959241667,1.721616667,6.459391667,2.962016667,20.74333333,7.789166667,8.716666667,18.2,73.09166667,17.5,81.875,82.5,82.5,34.16666667,,,12.78333333,14.24166667,73.20833333,58.39166667,호프-간이주점
03360C97C5,서울  성동구  용답중앙11길  20,레벤**,,호프/맥주,답십리,2024,0.942833333,4.336233333,16.27511667,39.34691667,18.1625,0.198833333,1.163766667,4.24155,10.25308333,5.0875,13.86333333,6.913333333,9.866666667,17.59166667,72.54166667,17.5,83.54166667,82.5,82.5,37.5,,,12.625,16.525,74.75833333,59.85,호프-간이주점
033F56E9A8,서울특별시 성동구 왕십리로20길 11,금녕**,,한식-국밥/설렁탕,왕십리,2023,10.71354167,15.19405833,14.55886667,14.34930833,8.4903,6.203125,8.805941667,8.4328,8.317358333,4.918033333,21.57166667,6.741666667,31.23333333,17.16666667,51.6,62.5,16.45833333,30.83333333,22.5,37.5,,10.16666667,240.625,267.5916667,6.066666667,11.825,한식음식점
033F56E9A8,서울특별시 성동구 왕십리로20길 11,금녕**,,한식-국밥/설렁탕,왕십리,2024,10.52965833,14.35238333,14.12571667,14.18274167,9.6177,6.228675,8.50595,8.36595,8.408925,5.6823,19.32,7.035,34.09166667,16.41666667,49.46666667,56.25,19.16666667,35.83333333,29.16666667,37.5,,9.866666667,216.75,244.9,6.966666667,13.71666667,한식음식점
035ADB2AA8,서울특별시 성동구 광나루로11길 52-1,리커******,,커피전문점,성수,2023,20.6815125,19.2154875,6.2445625,4.38145,1.52105,19.0684875,17.7095125,5.7554375,4.03105,1.40395,22.7275,11.2775,14.975,18.0625,66.95,85.625,80,61.875,64.375,77.5,1,,18.625,49.2125,61.775,0,커피-음료
036B3FD49B,서울특별시 성동구 뚝섬로 385-32,컴포***************,커피전문점11,커피전문점,성수,2023,15.41603333,23.884975,11.72066667,7.169433333,2.220508333,10.10063333,15.64835833,7.679333333,4.697233333,1.454491667,40.63916667,5.395833333,19.76666667,33.95833333,46.28333333,83.54166667,45.83333333,8.125,17.08333333,82.5,,7.058333333,118.2916667,176.4083333,13.49166667,21.975,커피-음료
036B3FD49B,서울특별시 성동구 뚝섬로 385-32,컴포***************,커피전문점11,커피전문점,성수,2024,14.27001667,22.28039167,12.26823333,7.5465,2.26785,10.06331667,15.67794167,8.6901,5.345166667,1.590483333,42.40833333,3.220833333,28.825,33.24166667,37.96666667,67.5,71.875,45,50,79.16666667,1,1.65,31.6,49.575,36.9,33.40833333,커피-음료
037D7CDBAE,서울특별시 성동구 한림말3길 29,좋은*****,,일식당,옥수,2023,8.501383333,9.011816667,7.787975,15.53446667,7.631808333,8.973616667,9.60485,8.328691667,16.54886667,8.026525,21.99916667,5.66,28.54166667,5.633333333,65.81666667,62.5,82.5,82.5,80.83333333,39.58333333,1,86.975,7.508333333,10.85833333,75.84166667,53.86666667,일식음식점
037D7CDBAE,서울특별시 성동구 한림말3길 29,좋은*****,,일식당,옥수,2024,6.961516667,11.237775,22.87169167,17.713625,1.517925,5.413483333,7.278891667,10.31164167,14.786375,1.940408333,21.15083333,5.8225,0,0,100,58.33333333,86.66666667,84.58333333,84.58333333,42.5,1,93.3,3.675,3.55,83.475,63.625,일식음식점
03803D77FE,서울 성동구 왕십리로 213.,엄마*,,백반/가정식,한양대,2023,18.46196667,12.03675,9.393533333,25.09124167,11.31004167,5.713033333,3.76325,2.923133333,7.783758333,3.514958333,33.29666667,7.679166667,16.625,24.35833333,59.025,37.5,50,58.33333333,62.5,32.5,,,89.1,83.34166667,18.75833333,43.79166667,한식음식점
03803D77FE,서울 성동구 왕십리로 213.,엄마*,,백반/가정식,한양대,2024,14.09940833,8.862175,9.5029,23.51479167,11.51259167,6.667258333,4.204491667,4.655433333,11.36854167,5.612408333,34.28583333,6.463333333,17.89166667,33.86666667,48.24166667,22.5,62.08333333,62.5,62.5,47.91666667,1,,43.73333333,68.025,26.89166667,49.625,한식음식점
039869F9F9,서울 성동구 연무장3길 9-14.,오마************,,일식당,성수,2023,22.76777273,16.41397273,5.901772727,4.548209091,1.476709091,21.71404545,15.73148182,5.643681818,4.369972727,1.4142,3.900909091,28.82545455,11.35454545,7.690909091,80.95454545,89.31818182,39.77272727,37.5,37.5,46.59090909,,,61.69090909,124.9,58.68181818,36.62727273,일식음식점
039869F9F9,서울 성동구 연무장3길 9-14.,오마************,,일식당,성수,2024,18.65075833,16.5065,6.418958333,5.658116667,1.698441667,19.432575,17.23516667,6.731041667,5.925216667,1.776558333,5.0775,7.568333333,11.40833333,6.083333333,82.55833333,77.5,39.58333333,37.5,37.5,39.58333333,,,66.91666667,116.4416667,33.11666667,21.81666667,일식음식점
03A222EE9D,서울 성동구 마조로 17,놀란*,,한식-단품요리일반,한양대,2023,31.829325,10.33103333,8.277391667,7.6089,2.551316667,20.68734167,6.710633333,5.372608333,4.957766667,1.657016667,13.38833333,5.920833333,34.71666667,8.85,56.425,22.5,56.25,62.5,62.5,34.16666667,1,0,62.25833333,57.425,22.64166667,48.55,한식음식점
03A222EE9D,서울 성동구 마조로 17,놀란*,,한식-단품요리일반,한양대,2024,31.54896667,12.668225,7.944783333,7.028566667,3.137808333,19.10103333,7.640108333,4.805216667,4.229766667,1.887191667,14.58333333,6.7475,38.01666667,5.325,56.65,17.5,58.33333333,62.5,62.5,25.83333333,1,,56.5,48.60833333,27.925,51,한식음식점
03A4C45CEB,서울특별시 성동구 고산자로10길 8,장어**,,한식-해물/생선,왕십리,2023,2.604741667,8.461191667,11.93681667,17.76330833,20.98391667,1.611925,5.238808333,7.396516667,10.995025,13.00775,23.09583333,6.931666667,57.39166667,6.8,35.8,72.5,10.20833333,17.5,16.45833333,37.5,,,335.825,397.6333333,3.241666667,7.65,한식음식점
03A4C45CEB,서울특별시 성동구 고산자로10길 8,장어**,,한식-해물/생선,왕십리,2024,2.100308333,8.320383333,11.244225,19.47501667,23.22733333,1.166358333,4.604616667,6.222441667,10.76665,12.84766667,19.26416667,7.04,59.59166667,6.508333333,33.9,62.5,7.083333333,17.5,15.41666667,35.83333333,1,,371.9833333,392.0166667,3.516666667,8.391666667,한식음식점
